,0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF Slope,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_FFT mean coefficient_0,0_FFT mean coefficient_1,0_FFT mean coefficient_2,0_FFT mean coefficient_3,0_FFT mean coefficient_4,0_FFT mean coefficient_5,0_FFT mean coefficient_6,0_FFT mean coefficient_7,0_Fundamental frequency,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Human range energy,0_Interquartile range,0_Kurtosis,0_LPCC_0,0_LPCC_1,0_LPCC_10,0_LPCC_11,0_LPCC_2,0_LPCC_3,0_LPCC_4,0_LPCC_5,0_LPCC_6,0_LPCC_7,0_LPCC_8,0_LPCC_9,0_MFCC_0,0_MFCC_1,0_MFCC_10,0_MFCC_11,0_MFCC_2,0_MFCC_3,0_MFCC_4,0_MFCC_5,0_MFCC_6,0_MFCC_7,0_MFCC_8,0_MFCC_9,0_Max,0_Max power spectrum,0_Maximum frequency,0_Mean,0_Mean absolute deviation,0_Mean absolute diff,0_Mean diff,0_Median,0_Median absolute deviation,0_Median absolute diff,0_Median diff,0_Median frequency,0_Min,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Power bandwidth,0_Root mean square,0_Signal distance,0_Skewness,0_Slope,0_Spectral centroid,0_Spectral decrease,0_Spectral distance,0_Spectral entropy,0_Spectral kurtosis,0_Spectral positive turning points,0_Spectral roll-off,0_Spectral roll-on,0_Spectral skewness,0_Spectral slope,0_Spectral spread,0_Spectral variation,0_Standard deviation,0_Sum absolute diff,0_Total energy,0_Variance,0_Wavelet absolute mean_0,0_Wavelet absolute mean_1,0_Wavelet absolute mean_2,0_Wavelet absolute mean_3,0_Wavelet absolute mean_4,0_Wavelet absolute mean_5,0_Wavelet absolute mean_6,0_Wavelet absolute mean_7,0_Wavelet absolute mean_8,0_Wavelet energy_0,0_Wavelet energy_1,0_Wavelet energy_2,0_Wavelet energy_3,0_Wavelet energy_4,0_Wavelet energy_5,0_Wavelet energy_6,0_Wavelet energy_7,0_Wavelet energy_8,0_Wavelet entropy,0_Wavelet standard deviation_0,0_Wavelet standard deviation_1,0_Wavelet standard deviation_2,0_Wavelet standard deviation_3,0_Wavelet standard deviation_4,0_Wavelet standard deviation_5,0_Wavelet standard deviation_6,0_Wavelet standard deviation_7,0_Wavelet standard deviation_8,0_Wavelet variance_0,0_Wavelet variance_1,0_Wavelet variance_2,0_Wavelet variance_3,0_Wavelet variance_4,0_Wavelet variance_5,0_Wavelet variance_6,0_Wavelet variance_7,0_Wavelet variance_8,0_Zero crossing rate,depressed
0,6.0,0.04000000000000001,6.0,0.10833333333333334,0.0,0.0,0.0,0.0,inf,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.24856441160836004,0.0002195511051375791,0.011415173662512712,0.003923099512647279,0.005797347674245704,1.8268106263167003e-05,0.01214388064138122,0.01855185305171872,0.0036249686658716587,8.333333333333334,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,2.47750865051903,0.8161963909635332,2.1062094199218593,2.008733696096513,2.1062094199218593,2.0087336960965128,0.6843419071586165,0.41938557005876187,0.6956887125313629,0.08942932497929279,0.6956887125313624,0.41938557005876187,0.6843419071586166,-61.311348278339715,41.34809838664218,76.23459992388558,187.66573724922563,-50.51150152439938,-46.533773710899126,265.5950144648199,7.8661926673543245,-116.75160248247136,79.04508214943425,142.19034267987536,-40.00237821744879,2.0,0.02944931156861343,50.0,0.2857142857142857,0.4489795918367347,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,2.0,3.0,35.71428571428571,0.6546536707079771,17.128990204491963,1.926018198817938,0.06593406593406594,23.431960579613126,-0.36826753721895844,-11.363007606621876,0.7807479746842265,1.4548834999414442,1.0,50.0,0.0,0.1482549041142315,-0.0008064202733418218,19.20722909836214,0.20433368831554222,0.5890150893739516,8.0,46.15384615384615,0.3469387755102042,0.08358361158199808,0.12777280351135445,0.22825889121427134,0.3790948040934416,0.49709673008775246,0.5687382063103138,0.6065404851306647,0.6231090197990669,0.6269705081955063,0.44092510141513164,0.4405743652337505,0.546377831008763,0.6424862709857095,0.7008134719213066,0.7332456387341701,0.7467462695666527,0.7475365435493776,0.7404417334132882,2.1610170903847807,0.43293039271094585,0.4216395166299893,0.4964137516220435,0.5187251082360268,0.49399834348149413,0.4628023545808816,0.4355899803819753,0.4129721944475157,0.39390600710466916,0.1874287249328538,0.17777988198397102,0.24642661279947187,0.26907573791447775,0.24403436336246023,0.21418601940560805,0.1897386310091696,0.17054603338679672,0.15516194243314368,6.0,True
1,25.0,0.12000000000000002,25.0,0.10039999999999999,2.0,11.0,0.0,2.0,inf,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.4697356810490784,0.0006488259857060035,0.031104729756843377,0.04203192819813646,0.003805021955934867,0.02707282930380863,0.02221692541768238,0.0019161563133369521,2.1505443525338266e-07,16.666666666666668,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,1.75,-0.7531516131986202,0.13722102351494384,0.06548443913620779,0.13580349039627873,0.06548443913620779,0.13580349039627881,0.32558749262719827,0.2890566898983327,0.9043131741734549,1.4668493554072324,0.9043131741734549,0.2890566898983327,0.3255874926271983,-23.08038251625301,-126.92034642884403,70.63589285696452,-93.03330642947996,142.16469318872893,-175.0717263157901,78.80370884405765,168.60695889880193,299.9312651463283,50.56643974721753,39.422265493340916,-17.324384748435705,3.0,0.02301884652589323,41.66666666666667,0.9285714285714286,0.7959183673469387,0.7692307692307693,0.15384615384615385,1.0,1.0,1.0,0.0,8.333333333333334,0.0,1.0,0.0,3.0,3.0,35.71428571428571,1.3363062095621219,17.95741732923815,0.6258454579451276,0.16923076923076924,14.95760530548976,-1.0258707599445405,-58.14728986013826,0.7724081985209935,2.0184849301282393,2.0,41.66666666666667,0.0,0.5943157272649122,-0.005164660128605264,15.258131312291214,0.14526063814841872,0.9609731462195507,10.0,192.3076923076923,0.9234693877551019,0.13898083967649963,0.2444831664722718,0.6256250310297427,1.192266949533958,1.635114736642867,1.9068996593646372,2.0539159918116243,2.12237707120171,2.143545782625844,1.0034803071046177,0.9582811739334843,1.2034468833603518,1.6768607049837254,2.0274556346455066,2.233299078827798,2.3354950684896454,2.37257508872117,2.3707713996223783,2.1323372406881393,0.9938093644907926,0.9265693657935321,1.0280455834343036,1.1791358466977022,1.1987393997317102,1.1624794469615882,1.1117402185402512,1.0604848510268867,1.0128023040329281,0.987657052949593,0.8585307896270283,1.0568777216187777,1.3903613449675072,1.4369761484691408,1.3513584646081198,1.2359663135199255,1.1246281192575183,1.025768507054408,3.0,False
2,65.0,0.195,65.0,0.03538461538461538,2.0,11.0,0.0,2.0,0.25,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.5497436542219539,1.0537667327415878e-05,0.1116260251137934,0.12203189191888529,0.021970253490721712,0.031613265015462626,0.08152493810022834,0.023742162878307157,1.0537667327415878e-05,16.666666666666668,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.75,2.437513922922701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.85354196432079,20.22571627528235,118.48877112313286,89.80583030490443,19.04034475363343,-99.88671283870134,-46.536800144045905,-90.42132821324734,98.7027212279676,285.4990006467381,112.96320909171803,-117.57708562560407,6.0,0.035647150884839496,50.0,1.5,1.1428571428571428,1.4615384615384615,-0.07692307692307693,1.0,1.0,1.0,0.0,8.333333333333334,0.0,3.0,0.0,6.0,2.0,42.857142857142854,2.1547290184283368,25.040568918126013,1.5630822312713968,-0.16043956043956054,16.731785199505698,-0.9806062489448808,-84.28734451190928,0.8891186656800381,1.961900348101969,2.0,50.0,0.0,0.641414412971434,-0.004252224754539924,17.433039133613693,0.12510923203903124,1.546886273407694,19.0,500.0,2.392857142857143,0.1423851417221713,0.7076953526047277,1.4487111172791258,2.269292463136963,2.8675363435097636,3.216654419488744,3.391694596422778,3.459753084129481,3.464850677593309,1.3953175958974837,2.4135785592708316,2.647252321665058,2.8372161824730115,3.1559029133254084,3.406524045856148,3.547566086753603,3.603688365227243,3.604373105294823,2.1491960581011536,1.388033740525745,2.307494041091663,2.2156671575922466,1.7029701649871922,1.3179372204268516,1.1214010971011534,1.0400158193416116,1.0083047309869921,0.9931340615213202,1.9266376648378911,5.324528749673534,4.909180953232905,2.900107382836505,1.7369585169864554,1.2575404205796707,1.0816329044808037,1.0166784305307508,0.9863152641538334,4.0,False
3,2.0,0.019999999999999997,2.0,0.075,0.0,0.0,0.0,0.0,inf,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.15540258018881267,5.488777628439482e-05,0.00010047128672466404,0.005585262199826966,4.780756693162225e-05,0.007335484602333861,9.224273904316485e-06,0.00674836454539856,8.602177410135427e-07,16.666666666666668,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.166666666666666,0.2551401019908086,0.03538557871189311,0.43439215445078344,0.03538557871189307,0.4343921544507835,0.18462993003590447,0.5389095376492057,0.8510224575348695,0.5294083222115604,0.8510224575348696,0.5389095376492057,0.1846299300359044,-66.99979783936749,-53.6197547586287,94.85851959876086,137.31665848820492,-61.39555219383928,-16.26900010832821,-54.11896423457125,99.18882019786092,588.6696196549515,16.377893090785204,95.13113081324205,99.68610328953802,1.0,0.031111111111111117,50.0,0.14285714285714285,0.24489795918367346,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,1.0,2.0,35.71428571428571,0.3779644730092272,14.656854249492381,2.0412414523193143,0.008791208791208791,25.0,-0.5111111111111111,-4.000000000000001,0.792481250360578,1.6400000000000006,2.0,50.0,0.0,0.0,0.0,18.633899812498246,1.0,0.34992710611188266,4.0,15.384615384615383,0.12244897959183677,0.015864618927688017,0.06478036280257311,0.13514113854288534,0.22001015433509719,0.281524998310318,0.31723734500971856,0.3351493666975872,0.3421980393329977,0.3428775047260575,0.3719263754006881,0.3757084759403484,0.26757063666935094,0.25508042253645385,0.29391237888594124,0.32588125803662676,0.3442679374810291,0.3525704717536862,0.3544229655055541,2.186645167502658,0.3715878665739408,0.3700815632919133,0.23093487887492115,0.12907964189144056,0.08442844182364428,0.0745591125934271,0.07871032193840925,0.08489074996293186,0.08972544360761674,0.13807754258497282,0.1369603634885864,0.053330918280974506,0.016661553950822538,0.007128161788768488,0.005559061270719339,0.006195314779648029,0.007206439429269016,0.008050655230583612,4.0,True
4,12.0,0.07,12.0,0.039166666666666676,1.0,1.0,1.0,1.0,inf,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.3621368434811013,0.0011268036898917709,0.0283347441693572,0.00036966027307610514,0.0020607834903596336,0.008349846539001898,0.019400910556284155,0.0056169183594535835,0.0044772595962485435,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,-0.636094674556213,0.9661619956966435,0.7669677876437417,1.1989254909884757,0.766967787643742,1.1989254909884757,0.37198024744362657,0.5503276734031607,0.538681506149906,0.5696890521213267,0.5386815061499061,0.5503276734031607,0.37198024744362645,-41.407773572470404,-18.78583182292097,193.69817071966128,272.32717698074293,101.2202358922502,17.039144047954178,-102.67898505389643,-69.07607513590486,-69.32901605006364,124.96398487113925,-43.76064784495363,51.11356907664837,2.0,0.04212742241835729,50.0,0.5714285714285714,0.6530612244897959,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,1.0,0.0,2.0,2.0,50.0,0.9258200997725514,17.12899020449196,0.8598938232981916,-0.06593406593406599,17.723219772506262,-0.8184693646332043,-31.34169707224727,0.6536185707453973,1.6418398040147968,1.0,50.0,0.0,0.5075042760150896,-0.003742344116996779,18.139323944682253,0.1513901821102036,0.7284313590846836,8.0,92.3076923076923,0.5306122448979593,0.1153123749384952,0.25459461360255425,0.4696356685032221,0.7586595747485216,0.9790211060023902,1.1109581238764634,1.1793499264306342,1.2081466755087003,1.2133806619304472,0.7197823579723626,0.8962362523870866,1.1437452121650498,1.1706442460267295,1.2010280035389067,1.2420213242630775,1.2700437004321465,1.2804705841520416,1.2768416327602077,2.176678183740329,0.7104855375264849,0.8593142631292789,1.0428784441247247,0.891540016150639,0.6956909797363403,0.5553278463368262,0.4713223440867593,0.42424819072795894,0.3975322935347297,0.5047896990342983,0.7384210028174156,1.0875954492200068,0.7948436003978817,0.4839859392865091,0.30838901691709764,0.22214475203543757,0.17998652733594664,0.15803192440298247,4.0,False
5,4.0,0.019999999999999997,4.0,0.05,0.0,0.0,0.0,0.0,inf,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.09750399798300154,5.4887776284394776e-05,0.005879088922655185,0.0065652588943438195,0.007886064299746249,0.0061089691639315165,0.006930855375815762,0.0069948832892840485,0.003297662203887975,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.076923076923087,2.00748320866652,1.4489620562114078,0.730652209748215,1.4489620562114078,0.730652209748215,0.5436444155879434,0.06884326609412908,0.4148564008132368,0.17967022896137447,0.41485640081323677,0.06884326609412908,0.5436444155879434,-56.1878179994481,-43.1233765152771,138.49650306261677,141.3393630084813,-19.642442383355913,7.525180332440518,33.4410564974234,58.9611848437206,80.53285144634526,103.30864700039149,119.61873166738182,131.92344753014916,2.0,0.03784622350189781,50.0,0.14285714285714285,0.26530612244897955,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,1.0,42.85714285714286,0.5345224838248488,15.47213595499958,3.3282011773513758,-0.013186813186813194,25.0,-3.0839528461809902e-18,-6.999999999999998,0.9207822211616017,1.7499999999999996,0.0,50.0,0.0,2.946762833744287e-16,0.0,16.666666666666668,-2.220446049250313e-16,0.5150787536377127,4.0,30.769230769230766,0.2653061224489795,1.897995515819278e-06,0.006694553701246281,0.09034725817904936,0.21467909520452427,0.30807885437393395,0.36413549822758345,0.39414904442914533,0.40813574354979903,0.4126018610884993,0.5312579044801782,0.5342569874222687,0.5159681644265244,0.47596395178381334,0.45402303008194117,0.44896311614460443,0.44831870006222857,0.4464368094330702,0.44219634890682963,2.1939629422600446,0.5312579044767878,0.5342150424316591,0.5079965744384554,0.42479944618588084,0.33350312042382996,0.26262752823880264,0.2136262802210394,0.18091721768209945,0.15905129742582225,0.2822349610690678,0.28538571156025927,0.25806051964120513,0.18045456947983105,0.11122433133243162,0.06897321858882309,0.04563618760107805,0.03273103965383216,0.025297315212837367,2.0,True
6,58.0,0.14,58.0,0.11689655172413792,2.0,11.0,0.0,2.0,0.125,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.42724907002437335,0.00019323733347341614,0.27874263264570803,0.04674167554401199,0.003955600972796103,0.01915106184357353,0.023490189564650106,0.011987627094932821,0.0027865601435557133,8.333333333333334,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.19232958956575752,0.6733474106349912,0.17433938532295623,0.04450403383037678,0.17433938532295618,0.04450403383037678,0.6028045018156755,0.043414892352459655,0.5302801263566875,0.38815313563401066,0.5302801263566876,0.043414892352459655,0.6028045018156754,-31.983803948110072,83.03307145960035,-100.2529787150304,-3.9407355608937653,184.55312415339978,-44.43506922839241,-163.41928363995862,-121.3320720420215,66.37783553757083,115.97441370513805,12.160371886260606,-114.32149946162886,5.0,0.04549544930702651,41.66666666666667,1.1428571428571428,1.4693877551020407,0.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,8.333333333333334,0.0,1.0,0.0,5.0,2.0,35.71428571428571,2.0354009783964297,17.640986324787455,1.1203416366132566,0.34285714285714297,14.711521347911944,-0.557568408227279,-87.3295514808361,0.6008600066485787,2.430755182087932,1.0,41.66666666666667,0.0,0.8169185954131821,-0.0052912175925024256,15.035258268075646,0.044048549287371896,1.6842608746502281,8.0,446.15384615384613,2.8367346938775513,0.24157001301737116,0.4931747773221861,0.8630780875873273,1.374423185827501,1.776649461051924,2.0221911851514434,2.151867632771219,2.2083086520438644,2.2207407199981124,1.1790299780551794,2.2450514040147733,2.838896014297377,2.9223945034236345,2.933403755541209,2.9420736657156006,2.9334195944966477,2.9037687790847513,2.8579455076895592,2.1559358831673747,1.1540171653678224,2.190213333372326,2.70451969760254,2.5790212368067955,2.334175290240041,2.1369464815930774,1.993593792227611,1.8855360032880717,1.7989339008049177,1.331755617963584,4.797034445681917,7.314426794720135,6.651350539900453,5.448374285567179,4.566540265193033,3.974416208408467,3.555246019695555,3.2361631794651973,1.0,False
7,30.0,0.12999999999999998,30.0,0.028333333333333332,2.0,11.0,0.0,2.0,inf,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.4838978847239801,0.001641739791012138,0.026851091170459234,0.024070160555890792,0.0124007080001633,0.03192371057435458,0.019041300447524008,0.015736846393438853,0.00977550282012599,16.666666666666668,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,1.75,-0.8124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.89057092687816,-38.19510322261841,103.75991544926214,-28.928782650937777,-21.659182825918823,50.665284517799954,-87.82874469755038,183.5595356205403,43.68780087769606,24.26887905911827,57.78214302854461,64.79078258537676,3.0,0.019588988974035,50.0,1.0,0.8571428571428571,0.9230769230769231,-0.15384615384615385,1.0,1.0,1.0,0.0,8.333333333333334,0.0,2.0,0.0,3.0,2.0,50.0,1.4638501094227998,19.705481427033437,0.701560760020114,-0.17582417582417592,16.162426509126853,-0.9661314816661247,-59.26270528591826,0.917796740173054,2.066445675901272,2.0,50.0,0.0,0.6015506812402994,-0.004545037795306189,16.30194776514271,0.10874676414282214,1.0690449676496976,12.0,230.76923076923077,1.1428571428571428,0.1501887241104831,0.4654081313784242,0.9043744088822582,1.4698004334728405,1.8970998206636296,2.1518725942981205,2.283458311624462,2.338515572644469,2.3481208072935402,1.0603733721261306,1.2610665282899074,1.469269800859973,1.8359400448510979,2.1609933414243114,2.366275898612611,2.4713954028422482,2.510286963517321,2.5087450650801664,2.1214325249817345,1.0496833024604166,1.1720426869444658,1.1579553861345309,1.1001647758635527,1.0348451536912346,0.9842286148368136,0.9453112589316603,0.9126256383119647,0.8832499509873858,1.1018350354642066,1.3736840600200029,1.3408606762779705,1.210362534050901,1.0709044921182351,0.9687059662635927,0.8936133762629606,0.8328855557043211,0.7801304759192195,7.0,True
8,9.0,0.04000000000000001,9.0,0.11444444444444445,2.0,11.0,0.0,0.0,inf,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.24856441160836004,1.7325999672131835e-05,0.024086343112031196,0.0038505200471533226,0.005207412877061428,0.012738150420907406,0.012401314596597995,0.005039421459643777,1.741940925552413e-05,8.333333333333334,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0130379374571108,0.4832044988448064,0.2551697909879463,0.0605503551207473,0.25516979098794634,0.06055035512074728,0.7867324733585168,0.37145145673047725,0.039693516710824474,0.23364421747151187,0.039693516710824474,0.37145145673047725,0.7867324733585168,-42.64186145758098,-94.51012678922716,87.18130635651242,58.384083208784595,203.2063161096369,112.09580828985413,232.43802376708894,-19.75898651216801,-6.984104676466306,-193.03029910886778,-65.93696442834948,-91.2997750778617,2.0,0.0290937618256654,50.0,0.35714285714285715,0.5612244897959184,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.0,16.666666666666668,0.0,1.0,0.0,2.0,1.0,35.71428571428571,0.8017837257372732,16.30056307974577,1.6669335899359419,0.10769230769230773,22.094302632406116,-0.30459823844822326,-18.013005172938747,0.8044510257766477,1.4922215314400251,1.0,50.0,0.0,0.15870284524584802,-0.0014943586461911404,18.11971162239119,0.08657834950899612,0.7178482586514922,6.0,69.23076923076923,0.5153061224489796,0.019011255745420928,0.14329423945935052,0.2706921020393308,0.43067516637410735,0.5554280956449232,0.6314223529586516,0.6714697264010356,0.6888124348464092,0.6925177849198618,0.545553130745136,0.6999328770720775,0.8939417115347338,0.9197510196419614,0.9205723806709376,0.9212057176574321,0.9173766428091779,0.9075975350022127,0.8930800755278056,2.1785886450729306,0.5452217811320469,0.6851078698600405,0.8519727516271736,0.8126874178926745,0.7341342783322486,0.6707650754391619,0.6250666454857082,0.5909912987033346,0.5639247634875055,0.2972667906208017,0.4693727933441622,0.7258575695151777,0.6604608392010626,0.5389531386224116,0.4499257864289046,0.390708311298756,0.34927071514305397,0.31801113887443905,3.0,True
9,9.0,0.05,9.0,0.03222222222222223,0.0,0.0,0.0,0.0,inf,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.24856441160836004,5.1546082469205494e-05,0.03181619344573267,0.012731303822222133,0.011433982042222329,0.0125903525539798,0.008407314522840962,0.003148763470727655,0.00024073594695443227,8.333333333333334,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0130379374571108,1.1257914671503984,0.2723840803225726,0.8505214492527164,0.2723840803225726,0.8505214492527164,0.23955777697554403,0.8079349060804775,0.028837739581668187,0.6714134410192285,0.028837739581668204,0.8079349060804775,0.23955777697554398,-25.292348378955978,-41.634237406245326,97.91672125117306,87.09489516145717,40.10665205881056,-72.65343402003101,19.134025071551477,4.715289179386247,67.39601750948063,46.97484947491665,84.09644700773318,75.09354996614158,2.0,0.03929680253265138,50.0,0.35714285714285715,0.5612244897959181,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,1.0,0.0,2.0,1.0,28.571428571428566,0.8017837257372732,16.30056307974577,1.666933589935942,-0.07692307692307691,19.69152260400191,-0.24838248693389195,-24.53623006694672,0.829301343834575,1.839382569257836,1.0,50.0,0.0,0.4061738460982602,-0.002730074089370443,16.680456850815617,0.014359427099078781,0.7178482586514923,6.0,69.23076923076923,0.5153061224489798,0.015963027422407357,0.12279829363631187,0.3468850640397134,0.5829269995009138,0.7461527415294207,0.838774195473032,0.8842836929297737,0.9014793467195183,0.9022401674063294,0.6790047772436866,0.9311452941227881,1.0354952385029732,1.0520020239117907,1.0601673920679067,1.0655802215093606,1.0626494770585253,1.0513318718426428,1.0340011775078861,2.1737486836302775,0.6788171103288866,0.9230125339598719,0.9756644614356378,0.8757307643147894,0.7531341085837209,0.6572054910608295,0.5892930183798537,0.5409562756732793,0.505095154803819,0.4607926692752598,0.8519521378470237,0.9519211413084931,0.7669043715673652,0.5672109855121958,0.431919057480506,0.3472662615112386,0.292633692190305,0.2551211154062938,4.0,True
